check_ins_id,source_ordinal,raw_trajectory_id,SplitTag,OriginalSplitTag
50951,50956,278_10,train,train
50955,50960,278_10,train,train
50958,50963,278_10,train,train
50982,50987,278_10,train,train
51303,51304,278_10,train,train
51531,51531,278_10,train,train
51535,51535,278_10,train,train
51540,51540,278_10,train,train
51547,51547,278_10,train,train
51606,51607,278_10,train,train
52895,52899,278_11,ignore,train
52942,52946,278_11,train,train
52945,52949,278_11,train,train
52946,52950,278_11,train,train
52949,52953,278_11,train,train
52955,52959,278_11,train,train
53131,53135,278_11,train,train
53398,53398,278_11,train,train
53402,53403,278_11,train,train
53403,53404,278_11,train,train
53406,53407,278_11,train,train
53408,53409,278_11,train,train
53410,53411,278_11,train,train
53411,53412,278_11,train,train
53413,53414,278_11,train,train
53414,53415,278_11,train,train
53449,53450,278_11,train,train
53450,53451,278_11,train,train
53751,53755,278_11,train,train
53752,53756,278_11,train,train
53785,53788,278_11,train,train
53790,53793,278_11,train,train
53792,53795,278_11,train,train
53795,53798,278_11,train,train
53799,53802,278_11,train,train
53802,53805,278_11,train,train
53805,53808,278_11,train,train
53810,53813,278_11,train,train
54210,54213,278_11,train,train
54212,54215,278_11,train,train
54214,54217,278_11,train,train
54216,54219,278_11,train,train
54218,54221,278_11,train,train
54220,54223,278_11,train,train
54225,54228,278_11,train,train
54234,54237,278_11,train,train
54239,54242,278_11,train,train
54639,54641,278_11,train,train
54644,54646,278_11,train,train
54694,54695,278_11,train,train
54695,54696,278_11,train,train
54696,54697,278_11,train,train
54701,54702,278_11,train,train
54704,54704,278_11,train,train
54712,54712,278_11,train,train
54847,54847,278_11,train,train
55048,55050,278_11,train,train
55051,55053,278_11,train,train
55052,55054,278_11,train,train
55053,55055,278_11,train,train
55054,55056,278_11,train,train
55057,55059,278_11,train,train
55064,55066,278_11,train,train
55066,55068,278_11,train,train
55511,55511,278_11,train,train
55512,55512,278_11,train,train
55528,55528,278_11,train,train
55529,55529,278_11,train,train
55538,55538,278_11,train,train
55542,55542,278_11,train,train
55545,55545,278_11,train,train
55546,55546,278_11,train,train
55547,55547,278_11,train,train
55550,55550,278_11,train,train
55716,55716,278_11,train,train
55924,55924,278_11,train,train
55926,55926,278_11,train,train
55930,55930,278_11,train,train
55982,55982,278_11,train,train
56291,56291,278_11,train,train
56590,56590,278_11,train,train
56946,56953,278_11,train,train
57322,57324,278_12,ignore,train
57374,57378,278_12,train,train
57376,57380,278_12,train,train
20365,20365,279_5,ignore,train
21175,21179,279_5,train,train
21999,21999,279_5,train,train
22203,22208,279_5,train,train
22301,22307,279_5,train,train
57176,57176,279_15,ignore,train
57404,57409,279_15,train,train
57916,57916,279_15,train,train
60935,60936,279_17,ignore,train
61482,61483,279_17,train,train
61512,61513,279_17,train,train
61853,61853,279_17,train,train
61946,61946,279_17,train,train
62704,62704,279_18,ignore,train
62740,62740,279_18,train,train
62832,62832,279_18,train,train
73392,73395,279_25,ignore,train
73527,73527,279_25,train,train
73692,73692,279_25,train,train
26,26,280_1,ignore,train
730,738,280_1,train,train
762,770,280_1,train,train
864,869,280_1,train,train
946,950,280_1,train,train
1247,1247,280_2,ignore,train
1283,1283,280_2,train,train
1285,1285,280_2,train,train
1334,1334,280_2,train,train
2286,2288,280_3,ignore,train
2766,2766,280_3,train,train
2840,2840,280_3,train,train
2871,2871,280_3,train,train
2896,2896,280_3,train,train
2994,2994,280_3,train,train
3018,3018,280_3,train,train
3093,3093,280_3,train,train
3106,3106,280_3,train,train
3784,3791,280_3,train,train
3795,3800,280_3,train,train
3811,3815,280_3,train,train
3926,3927,280_3,train,train
3969,3969,280_3,train,train
3978,3978,280_3,train,train
4576,4582,280_3,train,train
4708,4711,280_3,train,train
5583,5590,280_3,train,train
5655,5661,280_3,train,train
5773,5776,280_3,train,train
6451,6454,280_3,train,train
6625,6627,280_3,train,train
6721,6723,280_3,train,train
6744,6745,280_3,train,train
6771,6772,280_3,train,train
6910,6910,280_3,train,train
7184,7184,280_3,train,train
7520,7523,280_3,train,train
7596,7602,280_3,train,train
8926,8926,280_4,ignore,train
9050,9050,280_4,train,train
9467,9467,280_4,train,train
9561,9561,280_4,train,train
9589,9589,280_4,train,train
10399,10399,280_4,train,train
10426,10426,280_4,train,train
10534,10534,280_4,train,train
10685,10685,280_4,train,train
10903,10904,280_4,train,train
11288,11290,280_4,train,train
11374,11376,280_4,train,train
11497,11499,280_4,train,train
11532,11534,280_4,train,train
11616,11618,280_4,train,train
11939,11940,280_4,train,train
12534,12539,280_4,train,train
12571,12576,280_4,train,train
13727,13731,280_4,train,train
13832,13834,280_4,train,train
13852,13854,280_4,train,train
13955,13956,280_4,train,train
14418,14418,280_4,train,train
14466,14467,280_4,train,train
15090,15091,280_4,train,train
15835,15836,280_4,train,train
16523,16529,280_4,train,train
16595,16600,280_4,train,train
16615,16619,280_4,train,train
16639,16642,280_4,train,train
16658,16660,280_4,train,train
16737,16738,280_4,train,train
16791,16792,280_4,train,train
16845,16845,280_4,train,train
16855,16855,280_4,train,train
16888,16888,280_4,train,train
17814,17819,280_4,train,train
17832,17836,280_4,train,train
17909,17912,280_4,train,train
17958,17961,280_4,train,train
18083,18085,280_4,train,train
18391,18392,280_4,train,train
18715,18715,280_4,train,train
18782,18782,280_4,train,train
18918,18918,280_4,train,train
19113,19113,280_4,train,train
19133,19133,280_4,train,train
19187,19187,280_4,train,train
19238,19238,280_4,train,train
19893,19897,280_4,train,train
19951,19954,280_4,train,train
19963,19966,280_4,train,train
19990,19993,280_4,train,train
20044,20047,280_4,train,train
20300,20300,280_4,train,train
20434,20434,280_4,train,train
20448,20448,280_4,train,train
20480,20480,280_4,train,train
20536,20536,280_4,train,train
20564,20564,280_4,train,train
20595,20595,280_4,train,train
20761,20761,280_4,train,train
21192,21196,280_4,train,train
21907,21907,280_4,train,train
22025,22026,280_4,train,train
22111,22113,280_4,train,train
22168,22171,280_4,train,train
22853,22853,280_5,ignore,train
22995,22995,280_5,train,train
23021,23021,280_5,train,train
27283,27286,280_7,ignore,train
27685,27693,280_7,train,train
27767,27773,280_7,train,train
27793,27799,280_7,train,train
27812,27818,280_7,train,train
27884,27889,280_7,train,train
27920,27925,280_7,train,train
28002,28006,280_7,train,train
28564,28564,280_7,train,train
28606,28606,280_7,train,train
28712,28716,280_7,train,train
28726,28730,280_7,train,train
28783,28788,280_7,train,train
28871,28876,280_7,train,train
28883,28888,280_7,train,train
28981,28986,280_7,train,train
29838,29846,280_7,train,train
29862,29871,280_7,train,train
29962,29970,280_7,train,train
30038,30046,280_7,train,train
30082,30090,280_7,train,train
30151,30159,280_7,train,train
30471,30471,280_7,train,train
30494,30494,280_7,train,train
31355,31356,280_7,train,train
31398,31399,280_7,train,train
31489,31490,280_7,train,train
31500,31501,280_7,train,train
31651,31652,280_7,train,train
34865,34873,280_8,ignore,train
34939,34947,280_8,train,train
34975,34983,280_8,train,train
35048,35057,280_8,train,train
35186,35194,280_8,train,train
35244,35251,280_8,train,train
36231,36236,280_8,train,train
36274,36279,280_8,train,train
36341,36346,280_8,train,train
36470,36471,280_8,train,train
36844,36844,280_8,train,train
37455,37460,280_8,train,train
37516,37521,280_8,train,train
37537,37541,280_8,train,train
37624,37626,280_8,train,train
38092,38094,280_8,train,train
38719,38729,280_8,train,train
38766,38775,280_8,train,train
38907,38915,280_8,train,train
39086,39091,280_8,train,train
39185,39192,280_8,train,train
39560,39561,280_8,train,train
39663,39664,280_8,train,train
39680,39681,280_8,train,train
40020,40022,280_8,train,train
40168,40170,280_8,train,train
40577,40582,280_8,train,train
41075,41076,280_9,ignore,train
41129,41130,280_9,train,train
41157,41158,280_9,train,train
42141,42144,280_9,train,train
42213,42215,280_9,train,train
42267,42267,280_10,ignore,train
42347,42347,280_10,train,train
42388,42388,280_10,train,train
44537,44539,280_12,ignore,train
44588,44588,280_12,train,train
44853,44855,280_12,train,train
45365,45365,280_12,train,train
45494,45494,280_12,train,train
46093,46097,280_12,train,train
46477,46477,280_12,train,train
46556,46556,280_12,train,train
46953,46953,280_13,ignore,train
46990,46990,280_13,train,train
47004,47004,280_13,train,train
47040,47040,280_13,train,train
47093,47093,280_13,train,train
47099,47099,280_13,train,train
47287,47287,280_13,train,train
47542,47542,280_13,train,train
47645,47645,280_13,train,train
47670,47670,280_13,train,train
47673,47673,280_13,train,train
48974,48977,280_15,ignore,train
49019,49021,280_15,train,train
49066,49066,280_15,train,train
49741,49744,280_15,train,train
50082,50082,280_15,train,train
50128,50128,280_15,train,train
50299,50299,280_15,train,train
50453,50453,280_15,train,train
51127,51131,280_15,train,train
51150,51154,280_15,train,train
51183,51186,280_15,train,train
51207,51208,280_15,train,train
51401,51401,280_15,train,train
51954,51955,280_15,train,train
52015,52015,280_15,train,train
52049,52049,280_15,train,train
53031,53035,280_16,ignore,train
53143,53147,280_16,train,train
53494,53497,280_16,train,train
53510,53513,280_16,train,train
53748,53752,280_16,train,train
54612,54615,280_16,train,train
54647,54649,280_16,train,train
54664,54665,280_16,train,train
57613,57617,280_17,ignore,train
58297,58299,280_17,train,train
58317,58319,280_17,train,train
58346,58348,280_17,train,train
58465,58465,280_17,train,train
59170,59170,280_19,ignore,train
59175,59175,280_19,train,train
59640,59642,280_19,train,train
59668,59670,280_19,train,train
59715,59715,280_19,train,train
60157,60157,280_20,ignore,train
60190,60190,280_20,train,train
60253,60253,280_20,train,train
60339,60339,280_20,train,train
60938,60939,280_20,train,train
60947,60947,280_20,train,train
60989,60989,280_20,train,train
61427,61428,280_20,train,train
61499,61500,280_20,train,train
62228,62231,280_21,ignore,train
62249,62252,280_21,train,train
62272,62275,280_21,train,train
62323,62325,280_21,train,train
62339,62339,280_21,train,train
62517,62517,280_21,train,train
64410,64410,280_22,ignore,train
64836,64837,280_22,train,train
64902,64902,280_22,train,train
64969,64969,280_22,train,train
65597,65600,280_23,ignore,train
65643,65644,280_23,train,train
65790,65790,280_23,train,train
65894,65894,280_23,train,train
66390,66392,280_23,train,train
66410,66412,280_23,train,train
66467,66467,280_23,train,train
66610,66610,280_23,train,train
67158,67161,280_23,train,train
67221,67221,280_23,train,train
68020,68020,280_24,ignore,train
68376,68379,280_24,train,train
68501,68501,280_24,train,train
69060,69061,280_24,train,train
69095,69096,280_24,train,train
69106,69107,280_24,train,train
69186,69186,280_24,train,train
69450,69450,280_24,train,train
69467,69467,280_24,train,train
70046,70046,280_26,ignore,train
70069,70069,280_26,train,train
70134,70134,280_26,train,train
71437,71439,280_28,ignore,train
71441,71443,280_28,train,train
71572,71572,280_28,train,train
72797,72797,280_31,ignore,train
73215,73215,280_31,train,train
73313,73316,280_31,train,train
73443,73444,280_31,train,train
73676,73676,280_31,train,train
73688,73688,280_31,train,train
73705,73705,280_31,train,train
73766,73766,280_31,train,train
73779,73779,280_31,train,train
73802,73802,280_31,train,train
74137,74137,280_31,train,train
74182,74182,280_31,train,train
74318,74318,280_31,train,train
74378,74378,280_32,ignore,train
74394,74394,280_32,train,train
74551,74551,280_32,train,train
75669,75669,280_37,ignore,train
75712,75712,280_37,train,train
75789,75789,280_37,train,train
76210,76210,280_39,ignore,train
76323,76323,280_39,train,train
76347,76347,280_39,train,train
76380,76380,280_39,train,train
76386,76386,280_39,train,train
77755,77755,280_42,ignore,train
77791,77791,280_42,train,train
77867,77867,280_42,train,train
78154,78154,280_43,ignore,train
78322,78322,280_43,train,train
78327,78327,280_43,train,train
78351,78351,280_44,ignore,train
78548,78548,280_44,train,train
78564,78564,280_44,train,train
78574,78574,280_44,train,train
78757,78757,280_45,ignore,train
78780,78780,280_45,train,train
78796,78796,280_45,train,train
79189,79189,280_46,ignore,train
79532,79532,280_46,train,train
79553,79553,280_46,train,train
79560,79560,280_46,train,train
80001,80001,280_46,train,train
80011,80011,280_46,train,train
80063,80063,280_46,train,train
80081,80081,280_46,train,train
80452,80452,280_46,train,train
80503,80503,280_46,train,train
80581,80581,280_46,train,train
82160,82160,280_49,ignore,train
82174,82174,280_49,train,train
82228,82228,280_49,train,train
83177,83177,280_51,ignore,train
83222,83222,280_51,train,train
83226,83226,280_51,train,train
83784,83784,280_52,ignore,validation
83794,83794,280_52,ignore,validation
83827,83827,280_52,ignore,validation
83913,83913,280_52,ignore,validation
84063,84063,280_52,validation,validation
84973,84973,280_53,ignore,validation
84979,84979,280_53,ignore,validation
84998,84998,280_53,ignore,validation
85067,85067,280_53,ignore,validation
85287,85287,280_53,ignore,validation
85417,85417,280_53,ignore,validation
85644,85644,280_53,ignore,validation
85793,85793,280_53,ignore,validation
85824,85824,280_53,validation,validation
86728,86728,280_54,ignore,validation
86881,86881,280_54,ignore,validation
86931,86931,280_54,ignore,validation
86964,86964,280_54,ignore,validation
87106,87106,280_54,validation,validation
28,28,281_1,ignore,train
73,73,281_1,train,train
200,200,281_1,train,train
386,388,281_1,train,train
450,455,281_1,train,train
561,568,281_1,train,train
670,678,281_1,train,train
797,804,281_1,train,train
823,830,281_1,train,train
831,837,281_1,train,train
931,935,281_1,train,train
966,970,281_1,train,train
1025,1029,281_1,train,train
1543,1543,281_3,ignore,train
1599,1599,281_3,train,train
1947,1950,281_3,train,train
2001,2006,281_3,train,train
2381,2381,281_3,train,train
2623,2624,281_3,train,train
2855,2855,281_3,train,train
3049,3049,281_3,train,train
3277,3277,281_3,train,train
3533,3537,281_3,train,train
3574,3580,281_3,train,train
3849,3852,281_3,train,train
3867,3870,281_3,train,train
4007,4007,281_3,train,train
4552,4558,281_3,train,train
4680,4684,281_3,train,train
4746,4747,281_3,train,train
5566,5572,281_3,train,train
5845,5848,281_3,train,train
5858,5861,281_3,train,train
5965,5967,281_3,train,train
5979,5981,281_3,train,train
6089,6090,281_3,train,train
6134,6136,281_3,train,train
6267,6270,281_3,train,train
6620,6622,281_3,train,train
6641,6643,281_3,train,train
6718,6720,281_3,train,train
6859,6859,281_3,train,train
6907,6907,281_3,train,train
6931,6931,281_3,train,train
6997,6997,281_3,train,train
7428,7429,281_3,train,train
7523,7527,281_3,train,train
7670,7676,281_3,train,train
7677,7683,281_3,train,train
8220,8220,281_3,train,train
8638,8643,281_3,train,train
8714,8719,281_3,train,train
8820,8824,281_3,train,train
8920,8920,281_3,train,train
9309,9309,281_3,train,train
9424,9424,281_3,train,train
9904,9904,281_3,train,train
10180,10180,281_3,train,train
10402,10402,281_3,train,train
10756,10756,281_3,train,train
11142,11145,281_3,train,train
11227,11227,281_3,train,train
11254,11254,281_3,train,train
11383,11385,281_3,train,train
11492,11494,281_3,train,train
11638,11640,281_3,train,train
11648,11650,281_3,train,train
11661,11662,281_3,train,train
11686,11687,281_3,train,train
11964,11965,281_3,train,train
12356,12362,281_3,train,train
12478,12484,281_3,train,train
12603,12608,281_3,train,train
12929,12929,281_3,train,train
12999,12999,281_3,train,train
13200,13203,281_3,train,train
13295,13299,281_3,train,train
13305,13309,281_3,train,train
13798,13800,281_3,train,train
13854,13856,281_3,train,train
14412,14412,281_3,train,train
14627,14632,281_3,train,train
14640,14645,281_3,train,train
14809,14815,281_3,train,train
22921,22921,281_4,ignore,train
22942,22942,281_4,train,train
22982,22982,281_4,train,train
23153,23157,281_4,train,train
23399,23406,281_4,train,train
23639,23639,281_5,ignore,train
23761,23760,281_5,train,train
23921,23921,281_5,train,train
24069,24069,281_5,train,train
24187,24187,281_5,train,train
24301,24301,281_5,train,train
24648,24654,281_5,train,train
24661,24667,281_5,train,train
24671,24677,281_5,train,train
25006,25012,281_5,train,train
25564,25564,281_5,train,train
25823,25824,281_5,train,train
25893,25894,281_5,train,train
26128,26133,281_5,train,train
26252,26261,281_5,train,train
26282,26291,281_5,train,train
26321,26330,281_5,train,train
26490,26496,281_5,train,train
26569,26575,281_5,train,train
26793,26798,281_5,train,train
26978,26978,281_5,train,train
27199,27200,281_5,train,train
27317,27321,281_5,train,train
27381,27386,281_5,train,train
27406,27412,281_5,train,train
27412,27418,281_5,train,train
27529,27538,281_5,train,train
27681,27689,281_5,train,train
27720,27728,281_5,train,train
27756,27762,281_5,train,train
27951,27956,281_5,train,train
28190,28192,281_5,train,train
28202,28204,281_5,train,train
28294,28294,281_5,train,train
28624,28625,281_5,train,train
28672,28675,281_5,train,train
28729,28733,281_5,train,train
29076,29081,281_5,train,train
29468,29472,281_5,train,train
29486,29489,281_5,train,train
29805,29814,281_5,train,train
30046,30054,281_5,train,train
30204,30208,281_5,train,train
30446,30446,281_5,train,train
30587,30587,281_5,train,train
31038,31039,281_5,train,train
31086,31087,281_5,train,train
31267,31268,281_5,train,train
31303,31304,281_5,train,train
31467,31468,281_5,train,train
31777,31777,281_5,train,train
32378,32378,281_5,train,train
32945,32945,281_5,train,train
33007,33007,281_5,train,train
33412,33412,281_5,train,train
33622,33625,281_5,train,train
33799,33803,281_5,train,train
33992,33996,281_5,train,train
34163,34164,281_5,train,train
34248,34249,281_5,train,train
34407,34407,281_5,train,train
34784,34791,281_5,train,train
34806,34813,281_5,train,train
34842,34850,281_5,train,train
34919,34927,281_5,train,train
35262,35269,281_5,train,train
35677,35679,281_5,train,train
35963,35969,281_5,train,train
36049,36055,281_5,train,train
36070,36076,281_5,train,train
36249,36254,281_5,train,train
36358,36363,281_5,train,train
36827,36827,281_5,train,train
37354,37358,281_5,train,train
37438,37443,281_5,train,train
37562,37566,281_5,train,train
38674,38685,281_5,train,train
38734,38744,281_5,train,train
38855,38864,281_5,train,train
39027,39032,281_5,train,train
39080,39085,281_5,train,train
39106,39111,281_5,train,train
39589,39590,281_5,train,train
39801,39803,281_5,train,train
40126,40128,281_5,train,train
40273,40277,281_5,train,train
40680,40684,281_5,train,train
40933,40934,281_6,ignore,train
41112,41113,281_6,train,train
41450,41451,281_6,train,train
41598,41599,281_6,train,train
41723,41726,281_6,train,train
41983,41988,281_6,train,train
42107,42111,281_6,train,train
42882,42882,281_8,ignore,train
42944,42944,281_8,train,train
43579,43580,281_8,train,train
43832,43832,281_8,train,train
44052,44056,281_8,train,train
44152,44157,281_8,train,train
44169,44175,281_8,train,train
44171,44177,281_8,train,train
45011,45017,281_8,train,train
45096,45102,281_8,train,train
45772,45776,281_8,train,train
45812,45816,281_8,train,train
46577,46577,281_8,train,train
46780,46782,281_8,train,train
46859,46863,281_8,train,train
47842,47842,281_10,ignore,train
47868,47868,281_10,train,train
47890,47890,281_10,train,train
48246,48252,281_10,train,train
48262,48268,281_10,train,train
48959,48962,281_10,train,train
48972,48975,281_10,train,train
49320,49326,281_10,train,train
49623,49630,281_10,train,train
49682,49687,281_10,train,train
49948,49948,281_10,train,train
49996,49996,281_10,train,train
50103,50103,281_10,train,train
50192,50192,281_10,train,train
50272,50272,281_10,train,train
50331,50331,281_10,train,train
50773,50777,281_10,train,train
50788,50792,281_10,train,train
51194,51195,281_10,train,train
51237,51238,281_10,train,train
51742,51745,281_10,train,train
52056,52056,281_10,train,train
52267,52267,281_10,train,train
52361,52361,281_10,train,train
52764,52764,281_10,train,train
52902,52906,281_10,train,train
5199,5201,282_4,ignore,train
5752,5756,282_4,train,train
6582,6584,282_4,train,train
7044,7044,282_4,train,train
18693,18692,282_9,ignore,train
19823,19828,282_9,train,train
20200,20200,282_9,train,train
21184,21188,282_9,train,train
23587,23587,282_10,ignore,train
23880,23880,282_10,train,train
25051,25055,282_10,train,train
36086,36092,282_16,ignore,train
37279,37283,282_16,train,train
38089,38091,282_16,train,train
38158,38162,282_16,train,train
38644,38655,282_16,train,train
39548,39549,282_17,ignore,train
40094,40096,282_17,train,train
40152,40154,282_17,train,train
41014,41015,282_18,ignore,train
41697,41700,282_18,train,train
41981,41986,282_18,train,train
48068,48073,282_22,ignore,train
48099,48105,282_22,train,train
48421,48421,282_22,train,train
48937,48940,282_22,train,train
62227,62230,282_31,ignore,train
62942,62942,282_31,train,train
63280,63280,282_31,train,train
65542,65545,282_33,ignore,train
66300,66304,282_33,train,train
67088,67091,282_33,train,train
67450,67450,282_33,train,train
72020,72020,282_38,ignore,train
72384,72387,282_38,train,train
72517,72520,282_38,train,train
72812,72812,282_38,train,train
88235,88235,282_55,ignore,validation
88571,88571,282_55,ignore,validation
88823,88823,282_55,ignore,validation
89136,89136,282_55,ignore,validation
89517,89517,282_55,validation,validation
92599,92599,282_60,ignore,validation
92824,92824,282_60,ignore,validation
92928,92928,282_60,ignore,validation
93259,93259,282_60,validation,validation
9926,9926,283_4,ignore,train
10431,10431,283_4,train,train
10543,10543,283_4,train,train
14910,14915,283_6,ignore,train
15072,15073,283_6,train,train
15158,15159,283_6,train,train
17252,17254,283_7,ignore,train
18007,18009,283_7,train,train
18836,18836,283_7,train,train
19438,19442,283_7,train,train
20414,20414,283_8,ignore,train
20502,20502,283_8,train,train
20740,20740,283_8,train,train
20796,20796,283_8,train,train
20815,20815,283_8,train,train
20973,20973,283_8,train,train
24204,24204,283_10,ignore,train
24985,24991,283_10,train,train
25237,25238,283_10,train,train
30602,30602,283_11,ignore,train
31754,31754,283_11,train,train
31873,31873,283_11,train,train
36306,36311,283_12,ignore,train
36908,36908,283_12,train,train
36976,36977,283_12,train,train
40201,40203,283_13,ignore,train
40270,40274,283_13,train,train
40624,40628,283_13,train,train
42254,42256,283_14,ignore,train
42270,42270,283_14,train,train
42343,42343,283_14,train,train
79163,79163,283_32,ignore,train
79317,79317,283_32,train,train
79353,79353,283_32,train,train
79385,79385,283_32,train,train
85525,85525,283_37,ignore,validation
85755,85755,283_37,ignore,validation
85782,85782,283_37,validation,validation
50389,50389,284_13,ignore,train
50601,50601,284_13,train,train
50603,50603,284_13,train,train
77454,77454,284_19,ignore,train
77615,77615,284_19,train,train
77622,77622,284_19,train,train
77959,77959,284_19,train,train
16043,16045,285_6,ignore,train
16407,16414,285_6,train,train
16774,16775,285_6,train,train
17184,17185,285_6,train,train
54011,54011,285_16,ignore,train
54372,54376,285_16,train,train
54610,54613,285_16,train,train
58657,58657,285_19,ignore,train
58659,58659,285_19,train,train
58782,58784,285_19,train,train
36685,36685,286_8,ignore,train
37497,37502,286_8,train,train
37803,37804,286_8,train,train
61732,61732,286_16,ignore,train
61824,61824,286_16,train,train
61947,61947,286_16,train,train
288,288,287_1,ignore,train
290,290,287_1,train,train
328,329,287_1,train,train
378,380,287_1,train,train
393,396,287_1,train,train
395,398,287_1,train,train
439,444,287_1,train,train
1587,1587,287_2,ignore,train
1652,1652,287_2,train,train
2078,2085,287_2,train,train
2667,2667,287_3,ignore,train
2792,2792,287_3,train,train
3210,3210,287_3,train,train
3959,3959,287_4,ignore,train
4082,4082,287_4,train,train
4983,4983,287_4,train,train
5008,5009,287_4,train,train
5912,5914,287_4,train,train
6473,6476,287_4,train,train
7019,7019,287_4,train,train
7058,7058,287_4,train,train
7065,7065,287_4,train,train
8480,8481,287_5,ignore,train
9075,9075,287_5,train,train
9912,9912,287_5,train,train
9913,9913,287_5,train,train
9950,9950,287_5,train,train
9964,9964,287_5,train,train
10073,10073,287_5,train,train
10144,10144,287_5,train,train
10147,10147,287_5,train,train
10788,10788,287_5,train,train
10926,10928,287_5,train,train
10928,10930,287_5,train,train
10986,10988,287_5,train,train
11094,11097,287_5,train,train
11827,11828,287_5,train,train
12892,12892,287_5,train,train
13104,13105,287_5,train,train
14223,14223,287_5,train,train
15793,15795,287_6,ignore,train
16303,16311,287_6,train,train
16304,16312,287_6,train,train
16988,16988,287_6,train,train
17402,17407,287_6,train,train
17555,17562,287_6,train,train
17590,17597,287_6,train,train
18251,18251,287_6,train,train
18459,18461,287_6,train,train
19498,19502,287_6,train,train
22596,22597,287_8,ignore,train
22732,22732,287_8,train,train
22742,22742,287_8,train,train
22967,22967,287_9,ignore,train
23160,23165,287_9,train,train
23214,23220,287_9,train,train
24150,24150,287_10,ignore,train
24306,24306,287_10,train,train
24753,24759,287_10,train,train
25658,25658,287_10,train,train
25947,25950,287_10,train,train
26243,26252,287_10,train,train
26614,26620,287_10,train,train
26725,26731,287_10,train,train
33686,33689,287_13,ignore,train
34599,34604,287_13,train,train
35663,35665,287_13,train,train
35684,35687,287_13,train,train
36952,36952,287_13,train,train
37083,37087,287_13,train,train
37171,37175,287_13,train,train
38036,38037,287_13,train,train
44319,44323,287_18,ignore,train
44607,44607,287_18,train,train
45218,45221,287_18,train,train
45377,45377,287_18,train,train
47809,47809,287_19,ignore,train
47938,47939,287_19,train,train
48375,48377,287_19,train,train
48532,48532,287_19,train,train
48603,48603,287_19,train,train
48738,48741,287_19,train,train
49316,49321,287_19,train,train
72460,72463,287_27,ignore,train
72745,72745,287_27,train,train
73011,73012,287_27,train,train
73192,73192,287_27,train,train
79,79,288_1,ignore,train
580,587,288_1,train,train
583,590,288_1,train,train
2649,2649,288_4,ignore,train
3197,3197,288_4,train,train
3738,3747,288_4,train,train
3752,3761,288_4,train,train
5457,5464,288_5,ignore,train
5479,5485,288_5,train,train
5882,5884,288_5,train,train
6508,6511,288_5,train,train
6520,6523,288_5,train,train
6902,6902,288_5,train,train
7002,7002,288_5,train,train
9301,9301,288_6,ignore,train
9315,9315,288_6,train,train
9885,9885,288_6,train,train
10155,10155,288_6,train,train
10167,10167,288_6,train,train
10757,10757,288_6,train,train
13612,13618,288_8,ignore,train
13622,13628,288_8,train,train
14001,14001,288_8,train,train
14146,14146,288_8,train,train
15581,15585,288_9,ignore,train
16374,16382,288_9,train,train
16396,16403,288_9,train,train
18170,18170,288_10,ignore,train
18503,18505,288_10,train,train
18560,18562,288_10,train,train
19132,19132,288_10,train,train
20168,20168,288_11,ignore,train
20207,20207,288_11,train,train
20716,20716,288_11,train,train
21329,21334,288_11,train,train
21408,21413,288_11,train,train
22920,22920,288_13,ignore,train
23359,23366,288_13,train,train
23375,23382,288_13,train,train
23514,23514,288_13,train,train
23535,23535,288_13,train,train
24119,24119,288_13,train,train
24795,24801,288_13,train,train
24808,24814,288_13,train,train
25445,25445,288_13,train,train
27522,27531,288_14,ignore,train
27540,27549,288_14,train,train
28141,28144,288_14,train,train
30474,30474,288_16,ignore,train
30600,30600,288_16,train,train
31298,31299,288_16,train,train
31641,31642,288_16,train,train
31830,31830,288_16,train,train
32667,32667,288_16,train,train
34656,34663,288_17,ignore,train
34715,34722,288_17,train,train
35287,35293,288_17,train,train
35947,35953,288_17,train,train
35972,35978,288_17,train,train
36549,36549,288_17,train,train
38588,38598,288_18,ignore,train
39141,39146,288_18,train,train
39382,39382,288_18,train,train
39393,39394,288_18,train,train
40317,40320,288_18,train,train
40489,40495,288_18,train,train
40885,40886,288_19,ignore,train
40894,40895,288_19,train,train
41416,41417,288_19,train,train
41931,41936,288_19,train,train
42856,42856,288_21,ignore,train
42865,42865,288_21,train,train
43185,43185,288_21,train,train
45935,45939,288_22,ignore,train
45958,45962,288_22,train,train
46419,46419,288_22,train,train
48851,48854,288_24,ignore,train
48888,48891,288_24,train,train
49524,49531,288_24,train,train
49537,49544,288_24,train,train
49892,49892,288_24,train,train
49905,49905,288_24,train,train
50233,50233,288_24,train,train
50372,50372,288_24,train,train
50943,50948,288_24,train,train
50953,50958,288_24,train,train
51441,51441,288_24,train,train
51784,51786,288_24,train,train
51798,51800,288_24,train,train
52596,52596,288_24,train,train
54429,54433,288_25,ignore,train
54442,54446,288_25,train,train
55259,55261,288_25,train,train
55286,55288,288_25,train,train
55720,55720,288_25,train,train
56154,56154,288_25,train,train
56168,56168,288_25,train,train
56561,56561,288_25,train,train
58178,58181,288_27,ignore,train
58191,58194,288_27,train,train
58549,58549,288_27,train,train
58600,58600,288_28,ignore,train
58945,58948,288_28,train,train
58951,58954,288_28,train,train
60026,60026,288_31,ignore,train
60038,60038,288_31,train,train
60385,60385,288_31,train,train
60746,60750,288_31,train,train
60758,60762,288_31,train,train
61093,61093,288_31,train,train
62165,62168,288_32,ignore,train
62168,62171,288_32,train,train
62523,62523,288_32,train,train
62899,62899,288_32,train,train
62903,62903,288_32,train,train
