check_ins_id,source_ordinal,raw_trajectory_id,SplitTag,OriginalSplitTag
179179,246880,15904,train,train
179273,247009,15904,train,train
180509,248492,15904,train,train
183148,252006,15904,train,train
183553,252555,15904,train,train
184440,253763,15904,train,train
184503,253837,15904,train,train
186017,255887,15904,train,train
186070,255983,15904,train,train
186168,256130,15904,train,train
196682,270488,15905,ignore,train
196774,270639,15905,train,train
209642,288495,15906,ignore,train
210366,289549,15906,train,train
212413,293018,15907,ignore,train
212758,293525,15907,train,train
214150,295618,15907,train,train
216587,299230,15908,ignore,train
216590,299233,15908,train,train
216664,299319,15908,train,train
216666,299322,15908,train,train
216693,299350,15908,train,train
216931,299641,15908,train,train
217207,300098,15908,train,train
217208,300099,15908,train,train
217944,301193,15908,train,train
217947,301197,15908,train,train
218558,302111,15908,train,train
219756,303983,15909,ignore,train
219804,304039,15909,train,train
219809,304045,15909,train,train
219833,304075,15909,train,train
221283,306260,15909,train,train
222269,307664,15910,ignore,train
222272,307667,15910,train,train
222274,307670,15910,train,train
222974,308591,15910,train,train
230916,319565,15911,ignore,train
231700,320806,15911,train,train
231702,320808,15911,train,train
231735,320861,15911,train,train
232606,322206,15911,train,train
232649,322258,15911,train,train
232650,322259,15911,train,train
232654,322265,15911,train,train
232804,322534,15912,ignore,train
232849,322607,15912,train,train
232869,322637,15912,train,train
234208,327974,15913,ignore,train
235435,329824,15913,train,train
235437,329826,15913,train,train
235487,329911,15913,train,train
235500,329931,15913,train,train
236073,323622,15913,train,train
236074,323623,15913,train,train
236127,323690,15913,train,train
236129,323692,15913,train,train
236181,323757,15913,train,train
236185,323761,15913,train,train
238781,331532,15914,ignore,train
238854,331617,15914,train,train
238855,331618,15914,train,train
239714,333051,15915,ignore,train
239716,333054,15915,train,train
239791,333190,15915,train,train
240290,334076,15916,ignore,train
240291,334077,15916,train,train
240403,334288,15916,train,train
240404,334289,15916,train,train
245714,342563,15917,ignore,train
245767,342643,15917,train,train
245772,342650,15917,train,train
245824,342731,15917,train,train
245825,342732,15917,train,train
250618,349726,15918,ignore,train
250621,349730,15918,train,train
1724,2468,15919,ignore,train
1782,2541,15919,train,train
1819,2596,15919,train,train
2557,3681,15919,train,train
2610,3757,15919,train,train
3466,4845,15919,train,train
3499,4887,15919,train,train
3608,5029,15919,train,train
5934,8631,15920,ignore,train
6212,9042,15920,train,train
6344,9233,15920,train,train
6780,9881,15920,train,train
6782,9883,15920,train,train
8398,12044,15921,ignore,train
9404,13230,15921,train,train
9408,13238,15921,train,train
9625,13634,15921,train,train
9674,13728,15921,train,train
9725,13811,15921,train,train
10203,14522,15921,train,train
10265,14604,15921,train,train
13073,18376,15922,ignore,train
13150,18477,15922,train,train
15577,21722,15922,train,train
16611,23151,15922,train,train
18777,26044,15922,train,train
18820,26095,15922,train,train
18999,26324,15922,train,train
19173,26569,15922,train,train
19308,26750,15922,train,train
19821,27443,15922,train,train
19987,27655,15922,train,train
23022,32084,15923,ignore,train
23486,32827,15923,train,train
23518,32870,15923,train,train
29993,41585,15924,ignore,train
30049,41667,15924,train,train
30710,42574,15924,train,train
30770,42645,15924,train,train
30958,42893,15924,train,train
33442,46147,15924,train,train
33694,46481,15924,train,train
34367,47438,15924,train,train
36196,50081,15924,train,train
36265,50175,15924,train,train
36624,50704,15924,train,train
37308,51744,15924,train,train
41218,57086,15925,ignore,train
41247,57131,15925,train,train
41253,57146,15925,train,train
41312,57230,15925,train,train
41395,57353,15925,train,train
44088,60834,15925,train,train
44116,60882,15925,train,train
44224,61104,15925,train,train
46815,64519,15926,ignore,train
47804,65833,15926,train,train
48508,66769,15926,train,train
48534,66814,15926,train,train
48737,67182,15926,train,train
48786,67256,15926,train,train
49546,68287,15926,train,train
49719,68541,15926,train,train
50194,69183,15926,train,train
56347,77983,15927,ignore,train
56421,78085,15927,train,train
56424,78089,15927,train,train
56524,78223,15927,train,train
56583,78325,15927,train,train
57434,79603,15927,train,train
58051,80472,15927,train,train
60898,84599,15928,ignore,train
61124,84984,15928,train,train
64407,89546,15929,ignore,train
66384,92414,15929,train,train
66893,93137,15929,train,train
67973,94424,15930,ignore,train
69134,96184,15930,train,train
69153,96207,15930,train,train
69284,96397,15930,train,train
70487,98031,15931,ignore,train
70551,98108,15931,train,train
71069,98857,15931,train,train
71158,98980,15931,train,train
72365,100424,15931,train,train
72538,100707,15931,train,train
72778,101092,15931,train,train
79677,110151,15932,ignore,train
81521,112790,15932,train,train
81522,112792,15932,train,train
83718,115878,15932,train,train
83805,116000,15932,train,train
83875,116115,15932,train,train
84350,116812,15932,train,train
87485,121046,15932,train,train
87537,121116,15932,train,train
98667,135467,15933,ignore,train
98871,135755,15933,train,train
100212,137537,15934,ignore,train
100271,137627,15934,train,train
104264,143421,15935,ignore,train
104266,143424,15935,train,train
104563,143825,15936,ignore,train
104685,144010,15936,train,train
107646,147985,15936,train,train
109803,151137,15937,ignore,train
109813,151151,15937,train,train
110616,152318,15938,ignore,train
110659,152378,15938,train,train
110834,152592,15938,train,train
111957,154212,15938,train,train
112099,154420,15938,train,train
116856,161168,15939,ignore,train
116883,161204,15939,train,train
117206,161643,15939,train,train
117442,162006,15939,train,train
119192,164204,15939,train,train
119213,164238,15939,train,train
119399,164534,15939,train,train
119422,164565,15939,train,train
119592,164828,15939,train,train
123630,170001,15940,ignore,train
123659,170038,15940,train,train
124496,171143,15940,train,train
125794,172713,15940,train,train
125996,173078,15940,train,train
126779,174196,15941,ignore,train
127667,175492,15941,train,train
129750,178737,15942,ignore,train
129860,178916,15942,train,train
129933,179038,15942,train,train
136624,188140,15943,ignore,train
136824,188406,15943,train,train
136859,188451,15943,train,train
137214,188926,15943,train,train
137276,189002,15943,train,train
137467,189245,15943,train,train
139436,191686,15943,train,train
139471,191730,15943,train,train
140292,192977,15943,train,train
140329,193023,15943,train,train
141142,194180,15943,train,train
142545,195918,15943,train,train
147100,202338,15944,ignore,train
147205,202507,15944,train,train
147338,202705,15944,train,train
150151,206545,15945,ignore,train
150186,206587,15945,train,train
151380,208172,15945,train,train
151425,208230,15945,train,train
152400,209371,15945,train,train
152779,209971,15945,train,train
152804,210006,15945,train,train
152826,210034,15945,train,train
155231,213032,15945,train,train
155285,213134,15945,train,train
155682,213771,15945,train,train
155736,213843,15945,train,train
155748,213857,15945,train,train
155800,213918,15945,train,train
156879,215320,15945,train,train
156903,215348,15945,train,train
158230,216981,15945,train,train
158247,217006,15945,train,train
158275,217045,15945,train,train
158791,217865,15945,train,train
158812,217891,15945,train,train
165536,227472,15946,ignore,train
166081,228247,15946,train,train
166134,228325,15946,train,train
167734,230549,15947,ignore,train
167746,230570,15947,train,train
168014,230987,15947,train,train
168073,231074,15947,train,train
168147,231181,15947,train,train
168296,231377,15947,train,train
171842,236605,15948,ignore,train
171859,236627,15948,train,train
173483,239247,15949,ignore,train
173559,239347,15949,train,train
174445,240608,15949,train,train
175478,241919,15949,train,train
175664,242239,15949,train,train
175985,242653,15949,train,train
176003,242676,15949,train,train
178532,246006,15949,train,train
178568,246055,15949,train,train
179108,246792,15949,train,train
179110,246795,15949,train,train
179610,247460,15949,train,train
179675,247551,15949,train,train
180747,248880,15949,train,train
180785,248944,15949,train,train
180889,249088,15949,train,train
180931,249146,15949,train,train
180940,249158,15949,train,train
181054,249329,15949,train,train
181108,249398,15949,train,train
183329,252222,15949,train,train
183356,252255,15949,train,train
183616,252665,15949,train,train
183652,252718,15949,train,train
184259,253509,15949,train,train
184628,253999,15949,train,train
184761,254199,15949,train,train
184923,254428,15949,train,train
185766,255523,15949,train,train
188336,259099,15949,train,train
188609,259482,15949,train,train
188673,259584,15949,train,train
191207,263174,15949,train,train
191235,263230,15949,train,train
191272,263285,15949,train,train
192800,265464,15949,train,train
192810,265478,15949,train,train
195452,268949,15950,ignore,train
195507,269021,15950,train,train
195853,269516,15950,train,train
199000,273452,15951,ignore,train
199126,273601,15951,train,train
200435,275453,15951,train,train
201132,276448,15951,train,train
201174,276507,15951,train,train
201195,276534,15951,train,train
201789,277283,15951,train,train
202167,277855,15951,train,train
204334,281152,15952,ignore,train
206057,283576,15952,train,train
206103,283647,15952,train,train
206842,284748,15952,train,train
207104,285085,15952,train,train
207935,286144,15952,train,train
211270,291128,15953,ignore,train
211308,291175,15953,train,train
211907,292155,15953,train,train
213836,295095,15954,ignore,train
214539,296187,15954,train,train
215987,298325,15954,train,train
216071,298458,15954,train,train
216260,298758,15954,train,train
216273,298776,15954,train,train
217339,300305,15954,train,train
217353,300331,15954,train,train
217721,300860,15954,train,train
217748,300903,15954,train,train
218744,302404,15955,ignore,train
218760,302433,15955,train,train
219017,302862,15955,train,train
220609,305246,15955,train,train
220651,305302,15955,train,train
221050,305886,15955,train,train
221294,306275,15955,train,train
221295,306276,15955,train,train
238285,330761,15956,ignore,train
238317,330812,15956,train,train
238514,331131,15956,train,train
239159,332110,15956,train,train
239180,332150,15956,train,train
239335,332428,15956,train,train
239390,332514,15956,train,train
240917,335136,15957,ignore,train
242732,337896,15957,train,train
242763,337946,15957,train,train
243703,339387,15957,train,train
246496,343575,15958,ignore,train
246619,343733,15958,train,train
246676,343815,15958,train,train
247428,344932,15958,train,train
252314,352497,15959,ignore,train
252339,352532,15959,train,train
254750,355899,15960,ignore,train
255773,357222,15960,train,train
255934,357473,15960,train,train
255946,357490,15960,train,train
260061,363083,15961,ignore,train
260092,363118,15961,train,train
260829,364129,15961,train,train
262392,366230,15961,train,train
264783,369669,15961,train,train
264805,369703,15961,train,train
265574,370758,15961,train,train
266104,371531,15961,train,train
266238,371719,15961,train,train
267603,373668,15961,train,train
267612,373687,15961,train,train
267767,373936,15961,train,train
268488,375018,15961,train,train
272342,380471,15962,ignore,train
272438,380599,15962,train,train
274567,383573,15962,train,train
274673,383696,15962,train,train
275570,385128,15963,ignore,train
276573,386473,15963,train,train
276750,386767,15963,train,train
278243,388748,15963,train,train
286041,400325,15964,ignore,train
286060,400350,15964,train,train
286071,400365,15964,train,train
286334,400755,15964,train,train
286747,401377,15964,train,train
287927,403129,15965,ignore,train
289857,405966,15965,train,train
290336,406681,15965,train,train
290338,406684,15965,train,train
290846,407393,15965,train,train
290894,407456,15965,train,train
294138,412238,15966,ignore,train
294489,412766,15966,train,train
295309,413897,15966,train,train
295849,414600,15966,train,train
297235,416504,15966,train,train
298125,417744,15966,train,train
300030,420461,15966,train,train
302650,424264,15967,ignore,train
304363,426725,15967,train,train
304469,426884,15967,train,train
304757,427329,15967,train,train
304765,427339,15967,train,train
304856,427466,15967,train,train
304894,427519,15967,train,train
306537,429866,15968,ignore,train
307506,431244,15968,train,train
307512,431256,15968,train,train
309140,433778,15969,ignore,train
309856,434942,15969,train,train
309885,434985,15969,train,train
311900,438068,15970,ignore,train
311935,438117,15970,train,train
312749,439261,15970,train,train
312942,439539,15970,train,train
321099,450831,15971,ignore,train
322393,452803,15971,train,train
322486,452941,15971,train,train
322500,452960,15971,train,train
322839,453429,15971,train,train
322857,453450,15971,train,train
324817,456369,15972,ignore,train
324826,456380,15972,train,train
325107,456823,15972,train,train
329200,462660,15973,ignore,validation
329490,463086,15973,ignore,validation
329523,463129,15973,ignore,validation
329626,463267,15973,validation,validation
331710,466451,15974,ignore,validation
332733,467950,15974,ignore,validation
334077,470103,15974,ignore,validation
334102,470151,15974,ignore,validation
334490,470725,15974,ignore,validation
335029,471455,15974,ignore,validation
335042,471478,15974,ignore,validation
335213,471762,15974,ignore,validation
335382,471997,15974,validation,validation
340562,479313,15975,ignore,validation
341089,480182,15975,ignore,validation
341090,480183,15975,validation,validation
345527,487072,15976,ignore,validation
345553,487110,15976,validation,validation
350848,494582,15977,ignore,validation
351683,495834,15977,ignore,validation
352634,497251,15977,validation,validation
357642,504951,15978,ignore,validation
359031,506890,15978,ignore,validation
359061,506950,15978,validation,validation
361924,511018,15979,ignore,validation
362478,511818,15979,ignore,validation
362505,511851,15979,validation,validation
365741,516690,15980,ignore,test
366796,518288,15980,test,test
368694,521145,15981,ignore,test
368715,521176,15981,test,test
376375,532237,15982,ignore,test
376407,532284,15982,test,test
381257,539446,15983,ignore,test
381287,539495,15983,test,test
396879,561827,15984,ignore,test
396910,561896,15984,ignore,test
397178,562310,15984,ignore,test
397644,562926,15984,ignore,test
397682,562977,15984,test,test
12482,17605,15985,ignore,train
15212,21263,15985,train,train
68521,95366,15986,ignore,train
68523,95368,15986,train,train
72890,101270,15987,ignore,train
72922,101314,15987,train,train
87602,121204,15988,ignore,train
87604,121210,15988,train,train
109912,151301,15989,ignore,train
109944,151347,15989,train,train
119694,164977,15990,ignore,train
119735,165035,15990,train,train
123059,169288,15990,train,train
132378,182451,15991,ignore,train
135225,186235,15991,train,train
155712,213814,15992,ignore,train
158844,217927,15992,train,train
178291,245677,15993,ignore,train
178323,245724,15993,train,train
181029,249295,15993,train,train
183823,252945,15993,train,train
194484,267614,15994,ignore,train
194485,267615,15994,train,train
196974,270925,15994,train,train
226094,312861,15995,ignore,train
227561,314833,15995,train,train
245995,342965,15996,ignore,train
248138,345923,15996,train,train
248459,346402,15996,train,train
249322,347611,15996,train,train
249729,348220,15996,train,train
254196,355159,15997,ignore,train
256322,358036,15997,train,train
267797,373980,15998,ignore,train
267852,374068,15998,train,train
272141,380206,15999,ignore,train
272248,380342,15999,train,train
274229,383112,15999,train,train
276850,386928,16000,ignore,train
278674,389419,16000,train,train
287639,402719,16001,ignore,train
288511,403964,16001,train,train
293410,411251,16002,ignore,train
293433,411284,16002,train,train
312957,439563,16003,ignore,train
314701,441995,16003,train,train
327212,459786,16004,ignore,validation
328479,461629,16004,ignore,validation
329249,462735,16004,validation,validation
338296,476053,16005,ignore,validation
340040,478576,16005,validation,validation
357893,505319,16006,ignore,validation
359201,507183,16006,validation,validation
362169,511383,16007,ignore,validation
363496,513329,16007,validation,validation
371956,525766,16008,ignore,test
372806,526961,16008,test,test
373120,527488,16009,ignore,test
374700,529697,16009,test,test
395311,559681,16010,ignore,test
396144,560854,16010,ignore,test
397134,562254,16010,test,test
3339,4657,16011,ignore,train
3352,4675,16011,train,train
3357,4680,16011,train,train
3397,4742,16011,train,train
3456,4825,16011,train,train
3501,4889,16011,train,train
3514,4904,16011,train,train
3527,4921,16011,train,train
3541,4940,16011,train,train
3558,4962,16011,train,train
3570,4978,16011,train,train
3632,5065,16011,train,train
3682,5128,16011,train,train
3772,5260,16011,train,train
3835,5358,16011,train,train
3846,5378,16011,train,train
3900,5461,16011,train,train
4859,7022,16012,ignore,train
4963,7159,16012,train,train
5012,7229,16012,train,train
8014,11500,16013,ignore,train
8035,11528,16013,train,train
8072,11584,16013,train,train
11798,16569,16014,ignore,train
11812,16585,16014,train,train
11868,16651,16014,train,train
14838,20693,16015,ignore,train
14955,20883,16015,train,train
14986,20922,16015,train,train
14987,20924,16015,train,train
14994,20934,16015,train,train
15348,21429,16015,train,train
15360,21444,16015,train,train
15396,21496,16015,train,train
15408,21509,16015,train,train
15441,21551,16015,train,train
15445,21558,16015,train,train
15488,21616,16015,train,train
15559,21703,16015,train,train
15794,22007,16015,train,train
16182,22551,16015,train,train
16242,22636,16015,train,train
16272,22680,16015,train,train
16290,22710,16015,train,train
16319,22752,16015,train,train
21980,30518,16016,ignore,train
23040,32113,16016,train,train
23142,32283,16016,train,train
23193,32358,16016,train,train
23200,32371,16016,train,train
23224,32409,16016,train,train
23257,32462,16016,train,train
23278,32496,16016,train,train
23300,32538,16016,train,train
23865,33331,16016,train,train
24275,33888,16016,train,train
24491,34194,16016,train,train
24720,34522,16016,train,train
24799,34645,16016,train,train
24811,34662,16016,train,train
24905,34793,16016,train,train
24938,34840,16016,train,train
29077,40283,16017,ignore,train
29097,40315,16017,train,train
29108,40334,16017,train,train
29165,40448,16017,train,train
29198,40499,16017,train,train
29202,40505,16017,train,train
29203,40506,16017,train,train
29543,40976,16017,train,train
29552,40987,16017,train,train
29553,40989,16017,train,train
29562,41001,16017,train,train
29620,41078,16017,train,train
29628,41087,16017,train,train
29702,41187,16017,train,train
30000,41597,16017,train,train
30132,41772,16017,train,train
30203,41866,16017,train,train
30320,42027,16017,train,train
30346,42066,16017,train,train
30391,42130,16017,train,train
34659,47834,16018,ignore,train
34673,47852,16018,train,train
34709,47894,16018,train,train
34715,47901,16018,train,train
34923,48188,16018,train,train
36179,50057,16018,train,train
36230,50129,16018,train,train
36243,50146,16018,train,train
37192,51591,16018,train,train
37220,51626,16018,train,train
37227,51636,16018,train,train
41237,57116,16019,ignore,train
41248,57136,16019,train,train
41257,57150,16019,train,train
41307,57225,16019,train,train
41333,57257,16019,train,train
41339,57264,16019,train,train
41340,57265,16019,train,train
41635,57684,16019,train,train
41667,57724,16019,train,train
41711,57775,16019,train,train
41721,57787,16019,train,train
41836,57953,16019,train,train
41874,58003,16019,train,train
41884,58017,16019,train,train
41980,58139,16019,train,train
42061,58241,16019,train,train
42078,58266,16019,train,train
42126,58335,16019,train,train
48583,66912,16020,ignore,train
48663,67062,16020,train,train
48667,67069,16020,train,train
48678,67089,16020,train,train
48707,67134,16020,train,train
48711,67143,16020,train,train
48712,67145,16020,train,train
49063,67643,16020,train,train
49138,67751,16020,train,train
49140,67754,16020,train,train
49180,67805,16020,train,train
49189,67815,16020,train,train
49288,67942,16020,train,train
49369,68048,16020,train,train
49384,68070,16020,train,train
49416,68114,16020,train,train
49470,68183,16020,train,train
49595,68353,16020,train,train
49615,68381,16020,train,train
49789,68638,16020,train,train
49808,68662,16020,train,train
49833,68695,16020,train,train
49853,68726,16020,train,train
55342,76539,16021,ignore,train
56522,78221,16021,train,train
57510,79720,16021,train,train
57558,79785,16021,train,train
57569,79804,16021,train,train
57673,79968,16021,train,train
60521,84003,16022,ignore,train
60529,84019,16022,train,train
60653,84218,16022,train,train
60674,84252,16022,train,train
60696,84281,16022,train,train
60713,84308,16022,train,train
60729,84333,16022,train,train
66965,93231,16023,ignore,train
67007,93282,16023,train,train
67012,93287,16023,train,train
68186,94832,16024,ignore,train
68207,94870,16024,train,train
68218,94888,16024,train,train
68274,94988,16024,train,train
68304,95035,16024,train,train
68306,95042,16024,train,train
68732,95643,16024,train,train
68736,95649,16024,train,train
68748,95665,16024,train,train
68777,95705,16024,train,train
68787,95717,16024,train,train
68849,95800,16024,train,train
69004,96005,16024,train,train
69191,96261,16024,train,train
69229,96319,16024,train,train
69274,96383,16024,train,train
69295,96413,16024,train,train
69308,96430,16024,train,train
75536,104600,16025,ignore,train
75546,104612,16025,train,train
75580,104662,16025,train,train
76800,106264,16025,train,train
76848,106356,16025,train,train
77172,106822,16025,train,train
77241,106917,16025,train,train
83632,115770,16026,ignore,train
83683,115835,16026,train,train
83816,116016,16026,train,train
84435,116957,16026,train,train
84470,117005,16026,train,train
84486,117028,16026,train,train
84588,117174,16026,train,train
84626,117234,16026,train,train
84670,117301,16026,train,train
84692,117331,16026,train,train
84736,117394,16026,train,train
87304,120743,16026,train,train
87330,120785,16026,train,train
87335,120793,16026,train,train
87406,120909,16026,train,train
87427,120948,16026,train,train
87429,120952,16026,train,train
87432,120957,16026,train,train
87730,121370,16026,train,train
87737,121377,16026,train,train
87810,121473,16026,train,train
87865,121549,16026,train,train
88513,122387,16026,train,train
88527,122405,16026,train,train
88558,122445,16026,train,train
88565,122457,16026,train,train
88738,122693,16026,train,train
97575,133940,16027,ignore,train
97586,133964,16027,train,train
97649,134080,16027,train,train
97653,134088,16027,train,train
97663,134101,16027,train,train
97697,134155,16027,train,train
97699,134160,16027,train,train
97702,134165,16027,train,train
97997,134580,16027,train,train
98033,134629,16027,train,train
98050,134648,16027,train,train
98054,134652,16027,train,train
98122,134737,16027,train,train
98130,134751,16027,train,train
98168,134801,16027,train,train
98320,134997,16027,train,train
98646,135438,16027,train,train
98811,135667,16027,train,train
98881,135768,16027,train,train
98893,135784,16027,train,train
98922,135821,16027,train,train
98962,135871,16027,train,train
104414,143635,16028,ignore,train
104514,143765,16028,train,train
104579,143850,16028,train,train
104776,144130,16028,train,train
104846,144226,16028,train,train
104951,144368,16028,train,train
105067,144520,16028,train,train
109592,150756,16029,ignore,train
109604,150780,16029,train,train
109611,150795,16029,train,train
109670,150900,16029,train,train
109691,150936,16029,train,train
109699,150949,16029,train,train
109700,150950,16029,train,train
109913,151302,16029,train,train
109957,151367,16029,train,train
109980,151400,16029,train,train
110000,151431,16029,train,train
110024,151460,16029,train,train
110082,151537,16029,train,train
110126,151598,16029,train,train
110171,151658,16029,train,train
110180,151673,16029,train,train
110204,151714,16029,train,train
110235,151754,16029,train,train
110267,151797,16029,train,train
110504,152155,16029,train,train
112597,155076,16030,ignore,train
112613,155097,16030,train,train
112624,155114,16030,train,train
112716,155232,16030,train,train
112767,155297,16030,train,train
112880,155453,16030,train,train
114351,157640,16030,train,train
115282,158917,16030,train,train
119347,164444,16031,ignore,train
119351,164450,16031,train,train
119430,164576,16031,train,train
119451,164620,16031,train,train
119452,164623,16031,train,train
119454,164628,16031,train,train
119819,165130,16031,train,train
119839,165160,16031,train,train
119848,165170,16031,train,train
119873,165196,16031,train,train
119937,165280,16031,train,train
119968,165323,16031,train,train
120151,165550,16031,train,train
120176,165575,16031,train,train
120272,165700,16031,train,train
120526,166024,16031,train,train
128676,177063,16032,ignore,train
128700,177094,16032,train,train
128706,177100,16032,train,train
128881,177349,16032,train,train
130242,179494,16032,train,train
130266,179533,16032,train,train
130273,179546,16032,train,train
130333,179640,16032,train,train
132190,182138,16032,train,train
132213,182183,16032,train,train
132249,182235,16032,train,train
132313,182345,16032,train,train
132318,182352,16032,train,train
132337,182389,16032,train,train
132357,182419,16032,train,train
132362,182428,16032,train,train
132658,182803,16032,train,train
132891,183122,16032,train,train
139619,192002,16033,ignore,train
139648,192050,16033,train,train
139658,192066,16033,train,train
139735,192212,16033,train,train
139745,192230,16033,train,train
139760,192251,16033,train,train
139767,192262,16033,train,train
139773,192270,16033,train,train
140122,192770,16033,train,train
140170,192829,16033,train,train
140176,192835,16033,train,train
140190,192851,16033,train,train
140252,192927,16033,train,train
140262,192939,16033,train,train
140487,193243,16033,train,train
140500,193260,16033,train,train
140648,193465,16033,train,train
140687,193526,16033,train,train
140715,193562,16033,train,train
140738,193597,16033,train,train
140784,193669,16033,train,train
143513,197282,16034,ignore,train
143524,197296,16034,train,train
144692,198974,16034,train,train
144734,199022,16034,train,train
144805,199125,16034,train,train
144832,199154,16034,train,train
144864,199200,16034,train,train
146319,201208,16034,train,train
146374,201279,16034,train,train
146375,201280,16034,train,train
146392,201303,16034,train,train
146399,201315,16034,train,train
146415,201334,16034,train,train
146448,201376,16034,train,train
149718,205944,16035,ignore,train
149731,205965,16035,train,train
149741,205984,16035,train,train
149805,206080,16035,train,train
149809,206087,16035,train,train
149816,206097,16035,train,train
149831,206121,16035,train,train
149832,206126,16035,train,train
149837,206135,16035,train,train
150189,206590,16035,train,train
150196,206600,16035,train,train
150231,206643,16035,train,train
150247,206667,16035,train,train
150275,206705,16035,train,train
150337,206787,16035,train,train
150464,206940,16035,train,train
150647,207166,16035,train,train
150721,207276,16035,train,train
150968,207614,16035,train,train
151018,207672,16035,train,train
151035,207701,16035,train,train
151059,207732,16035,train,train
151096,207780,16035,train,train
155072,212795,16036,ignore,train
155093,212819,16036,train,train
155150,212897,16036,train,train
158507,217431,16037,ignore,train
158521,217457,16037,train,train
158528,217472,16037,train,train
158607,217598,16037,train,train
158611,217603,16037,train,train
158618,217610,16037,train,train
158947,218057,16037,train,train
158975,218093,16037,train,train
158991,218111,16037,train,train
158998,218120,16037,train,train
159009,218136,16037,train,train
159022,218156,16037,train,train
159089,218250,16037,train,train
159165,218349,16037,train,train
159431,218683,16037,train,train
170469,234576,16038,ignore,train
170511,234626,16038,train,train
170563,234692,16038,train,train
170581,234714,16038,train,train
173600,239400,16039,ignore,train
173726,239583,16039,train,train
173858,239776,16039,train,train
173899,239825,16039,train,train
173921,239853,16039,train,train
173939,239881,16039,train,train
173962,239920,16039,train,train
180725,248838,16040,ignore,train
180738,248860,16040,train,train
180812,248981,16040,train,train
180826,249007,16040,train,train
180829,249010,16040,train,train
180831,249013,16040,train,train
181136,249436,16040,train,train
181149,249451,16040,train,train
181158,249461,16040,train,train
181190,249503,16040,train,train
181207,249521,16040,train,train
181233,249555,16040,train,train
181319,249659,16040,train,train
181438,249812,16040,train,train
181659,250099,16040,train,train
183327,252220,16040,train,train
183358,252257,16040,train,train
183370,252269,16040,train,train
188263,259002,16041,ignore,train
189148,260331,16041,train,train
189201,260407,16041,train,train
189251,260491,16041,train,train
189363,260656,16041,train,train
189382,260681,16041,train,train
189736,261205,16041,train,train
189800,261312,16041,train,train
189938,261531,16041,train,train
191084,262959,16041,train,train
191093,262970,16041,train,train
191096,262973,16041,train,train
191110,262991,16041,train,train
191113,262997,16041,train,train
191342,263403,16041,train,train
191386,263485,16041,train,train
191634,263843,16041,train,train
191639,263849,16041,train,train
191647,263858,16041,train,train
191679,263902,16041,train,train
191697,263925,16041,train,train
191710,263942,16041,train,train
192722,265357,16041,train,train
192734,265377,16041,train,train
192737,265380,16041,train,train
192763,265420,16041,train,train
192773,265432,16041,train,train
192781,265441,16041,train,train
192793,265455,16041,train,train
196751,270599,16042,ignore,train
196770,270634,16042,train,train
196820,270712,16042,train,train
196836,270733,16042,train,train
196837,270736,16042,train,train
196846,270747,16042,train,train
197106,271108,16042,train,train
197127,271134,16042,train,train
197155,271169,16042,train,train
197205,271231,16042,train,train
197214,271244,16042,train,train
197221,271252,16042,train,train
197318,271368,16042,train,train
197329,271379,16042,train,train
197550,271654,16042,train,train
197671,271800,16042,train,train
201654,277115,16043,ignore,train
201813,277314,16043,train,train
202842,278886,16043,train,train
202876,278936,16043,train,train
203145,279347,16043,train,train
203341,279640,16043,train,train
203424,279773,16043,train,train
203446,279803,16043,train,train
203488,279877,16043,train,train
203701,280191,16043,train,train
203712,280207,16043,train,train
203723,280222,16043,train,train
203741,280245,16043,train,train
205547,282860,16044,ignore,train
205584,282909,16044,train,train
205593,282923,16044,train,train
206368,284023,16044,train,train
206396,284058,16044,train,train
206430,284110,16044,train,train
206548,284296,16044,train,train
206562,284314,16044,train,train
206658,284456,16044,train,train
206690,284507,16044,train,train
206699,284520,16044,train,train
206714,284548,16044,train,train
206766,284636,16044,train,train
210440,289659,16045,ignore,train
210450,289678,16045,train,train
210580,289935,16045,train,train
210588,289950,16045,train,train
212566,293238,16046,ignore,train
212757,293523,16046,train,train
215088,296978,16047,ignore,train
215481,297582,16047,train,train
215535,297662,16047,train,train
215822,298080,16047,train,train
215838,298105,16047,train,train
216081,298472,16047,train,train
216088,298482,16047,train,train
216109,298512,16047,train,train
216123,298534,16047,train,train
217153,300003,16047,train,train
217169,300029,16047,train,train
217210,300101,16047,train,train
217469,300506,16047,train,train
217497,300543,16047,train,train
217499,300548,16047,train,train
217520,300572,16047,train,train
217529,300587,16047,train,train
217565,300635,16047,train,train
217569,300641,16047,train,train
217582,300658,16047,train,train
217633,300728,16047,train,train
220591,305219,16048,ignore,train
220670,305339,16048,train,train
220691,305372,16048,train,train
220724,305416,16048,train,train
220784,305500,16048,train,train
220787,305504,16048,train,train
220866,305619,16048,train,train
220886,305645,16048,train,train
220908,305684,16048,train,train
220929,305712,16048,train,train
220939,305725,16048,train,train
220980,305777,16048,train,train
221005,305813,16048,train,train
221026,305849,16048,train,train
221046,305879,16048,train,train
221363,306375,16049,ignore,train
221387,306406,16049,train,train
221395,306416,16049,train,train
221442,306471,16049,train,train
221475,306522,16049,train,train
221516,306570,16049,train,train
221553,306626,16049,train,train
221581,306671,16049,train,train
221621,306727,16049,train,train
221651,306768,16049,train,train
224959,311320,16050,ignore,train
224971,311336,16050,train,train
224997,311370,16050,train,train
225004,311377,16050,train,train
225046,311429,16050,train,train
225084,311474,16050,train,train
225112,311510,16050,train,train
